,addr,rssi
0,6a:44:8d:bb:85:92,-71
1,41:10:ec:ac:94:4a,-63
2,42:73:c5:07:47:50,-74
3,74:90:50:40:59:7a,-79
4,55:b2:a4:f4:88:4d,-79
5,47:df:3b:38:5a:8c,-77
6,4b:52:88:a4:d4:6f,-79
7,47:fb:b1:9c:9a:99,-61
8,e2:4d:4c:00:76:ff,-60
9,d0:40:ef:6f:95:f2,-78
10,43:30:59:08:14:78,-79
11,6d:0a:e4:4e:f7:ee,-79
12,55:11:21:05:99:be,-79
13,4d:bc:81:1a:06:f1,-78
14,d4:92:10:d2:06:dd,-79
15,16:82:e1:d4:ff:13,-73
16,61:8e:bf:03:b1:5a,-79
17,51:67:c7:b3:29:bc,-79
18,ef:61:89:5a:37:44,-71
19,6b:5f:f7:55:cb:92,-79
20,c3:cd:0d:97:c1:24,-79
21,50:0f:12:d1:65:df,-79
22,f7:c9:e6:9b:bd:be,-72
23,1d:79:48:61:89:45,-79
24,31:a6:eb:62:5b:80,-78
25,cc:1e:20:b3:db:8f,-79
26,4e:0e:e6:b2:d8:44,-79
27,54:c3:fd:da:38:76,-79
28,fd:17:e4:69:dc:dd,-79
29,55:51:b2:33:d5:a8,-79
30,5f:f4:ff:f0:7c:6c,-79
31,00:a0:50:22:b6:f4,-79
32,60:7d:47:b7:23:44,-79
33,77:68:de:4f:2e:be,-79
