,addr,rssi
0,27:3b:0b:54:66:23,-67
1,5e:7e:45:2d:e4:23,-79
2,74:90:50:40:59:7a,-64
3,4f:b8:cb:bf:9d:f1,-63
4,58:4c:ee:d8:7d:2b,-63
5,55:15:2a:6c:95:e0,-67
6,66:db:9a:4f:97:9b,-72
7,66:73:21:26:3a:8e,-72
8,02:cf:e5:a8:84:de,-79
9,4f:57:1b:85:7f:e3,-75
10,04:76:23:bf:8b:98,-79
11,4b:f5:7f:b6:10:c8,-79
12,5f:1e:1f:15:9d:e7,-79
13,70:68:84:08:87:7f,-76
14,4a:8b:6a:e4:f3:e6,-79
15,ff:03:4c:b6:30:84,-79
16,79:f5:6c:02:5f:1d,-79
17,32:ea:ac:6a:6e:60,-76
18,66:a3:ab:01:b5:e2,-79
19,eb:8d:cd:72:f3:90,-79
20,4d:06:18:25:ad:03,-79
21,6b:1d:a4:e2:f2:08,-79
22,29:9c:50:36:7a:b9,-79
23,4b:06:60:9d:56:6f,-79
24,73:76:1d:47:a0:30,-76
25,f5:e4:e2:51:3e:87,-79
26,3e:80:3f:8e:4e:8d,-79
27,44:01:94:3d:10:1d,-79
28,2f:7c:6e:84:55:d7,-79
29,7d:fa:99:a2:24:a8,-78
30,7a:97:ca:5c:ee:44,-79
31,62:4d:3e:82:6a:54,-79
32,5e:2a:f0:0f:dc:35,-79
33,fa:8e:b2:52:9c:b2,-79
34,7f:32:76:55:2c:bf,-76
35,76:d9:2c:4f:f2:54,-79
