,addr,rssi
0,a8:99:dc:22:f5:f9,-77
1,63:f8:76:c9:45:74,-79
2,1e:53:7a:9e:b9:65,-79
3,44:c1:4f:7a:71:89,-79
4,69:8e:37:a4:07:20,-79
5,50:b9:e2:74:4a:e6,-78
6,2d:7d:48:05:43:5b,-79
7,74:90:50:40:59:7a,-70
8,4f:fd:fc:c7:8d:97,-78
9,d3:3f:33:95:cb:5b,-79
10,1f:14:e5:fe:db:5c,-79
11,7c:5c:64:b4:6e:4e,-79
12,c0:84:97:7d:13:3d,-79
13,0b:16:cb:12:f2:04,-79
14,04:98:a7:57:2f:69,-79
15,47:c5:1c:2a:fe:2f,-79
16,60:8d:b1:5c:a0:6f,-79
17,c8:35:9b:80:19:c6,-79
18,6b:84:1e:e4:7e:5f,-79
19,fd:b6:39:2e:a6:fd,-78
20,6e:ff:c6:f3:68:55,-78
21,45:b2:19:e0:22:43,-77
22,70:5c:f7:8f:d2:df,-79
23,cd:aa:fa:2a:fc:52,-77
24,42:18:a1:70:69:6f,-79
25,49:1a:a3:4e:95:46,-79
26,49:ff:f3:75:de:dc,-79
27,fe:d7:9a:00:ea:ad,-77
