,addr,rssi
0,2b:23:11:21:8a:0f,-69
1,76:eb:ca:ee:18:b0,-71
2,0c:8a:6b:21:f8:45,-68
3,4d:98:8a:44:7b:e0,-54
4,4a:5b:24:8f:41:fe,-79
5,39:00:f6:66:c6:9a,-79
6,62:5b:b7:70:8f:ff,-70
7,47:1e:34:3f:9b:9a,-64
8,ef:63:32:d7:11:e6,-71
9,4e:6b:e0:65:32:69,-79
10,73:ba:b6:8e:03:a4,-71
11,74:90:50:40:59:7a,-79
12,da:f1:dc:0e:af:26,-64
13,f4:d0:07:e4:96:f9,-72
14,c9:a8:e8:79:ed:40,-79
15,fe:fb:a7:40:42:37,-78
16,dd:bf:72:a6:87:e8,-72
17,4f:90:83:00:de:58,-79
18,42:0e:ee:16:82:e0,-79
19,43:28:81:d6:8d:33,-79
20,2c:58:56:ba:8c:50,-79
21,00:a0:50:70:96:64,-79
22,28:ed:e0:d2:49:fa,-78
