,addr,rssi
0,00:a0:50:52:e1:9a,-79
1,6d:ce:06:6e:7b:9d,-60
2,40:64:46:5a:da:24,-56
3,58:e0:46:bb:13:6c,-76
4,22:c2:a1:dd:de:99,-67
5,1a:22:d9:38:af:59,-58
6,6e:34:c0:d3:f5:d4,-69
7,cd:f7:26:49:ae:6e,-66
8,1e:f4:f8:62:38:e6,-60
9,5b:4d:b0:c8:fc:47,-65
10,7b:a2:84:9a:17:69,-79
11,44:bc:2a:22:c1:89,-72
12,f3:8e:c5:a0:ab:13,-67
13,74:90:50:40:59:7a,-69
14,fb:51:12:bf:6e:f2,-62
15,74:83:5e:d8:4b:5c,-77
16,25:61:b7:01:bf:d4,-79
17,c7:39:c8:cb:e9:25,-79
18,57:de:3d:39:67:e2,-67
19,37:ab:94:3a:35:88,-79
20,00:a0:50:ed:4b:db,-79
21,5d:b2:12:f0:e0:d5,-79
22,62:ac:20:53:d2:9a,-79
23,45:fd:a6:c1:13:64,-78
24,00:25:bb:03:6e:8d,-73
25,57:56:2c:8b:59:06,-78
