,addr,rssi
0,48:6d:a7:51:ad:49,-69
1,5e:9a:fe:47:d7:48,-77
2,5c:85:1b:a1:d3:2a,-45
3,5d:7f:52:b2:b4:db,-68
4,47:87:cf:51:13:fc,-76
5,53:2a:2c:58:a2:1e,-72
6,59:be:a6:74:71:30,-62
7,4c:9a:85:61:bb:39,-62
8,74:90:50:40:59:7a,-72
9,44:11:2d:10:d5:05,-65
10,69:c0:43:05:a2:c4,-63
11,53:c3:1c:e6:03:f9,-79
12,d8:b0:de:c0:19:86,-64
13,72:2d:9d:e2:1a:62,-74
14,e2:e7:83:ad:4c:52,-79
15,c3:ff:b1:75:99:81,-79
16,63:c7:f8:e6:e5:1a,-79
17,c6:77:d6:15:f4:bd,-68
18,e0:6f:a6:a1:6c:f5,-78
19,de:53:80:b6:8a:f8,-79
20,da:5c:09:b1:4d:56,-63
21,54:1e:29:62:09:71,-79
22,d1:ad:f0:cd:de:f7,-56
23,fd:7d:73:1f:4f:ec,-66
24,d1:f7:a3:ca:a8:fe,-45
25,df:59:85:0a:53:e1,-62
26,d0:d0:fe:46:13:a1,-79
27,46:dc:ea:f5:6f:ab,-79
28,53:97:6a:7d:9b:36,-79
29,23:c3:a7:ec:e6:e5,-79
30,c2:6b:c3:a6:e0:36,-62
31,f7:24:16:a7:5b:e1,-79
32,c4:a7:0c:10:ad:2e,-75
33,d2:fb:03:20:98:2a,-79
34,55:33:00:f0:8e:2e,-79
35,61:18:bd:d3:0b:ab,-78
