,addr,rssi
0,42:79:3a:97:20:f5,-77
1,47:c1:99:b0:db:48,-66
2,3f:30:dd:6d:dd:be,-62
3,6b:b6:9f:6e:cd:23,-77
4,d1:49:85:e7:35:e6,-75
5,57:db:3c:27:e1:1e,-69
6,74:90:50:40:59:7a,-77
7,df:05:4a:b1:24:07,-72
8,41:5e:cb:08:d6:c7,-76
9,11:50:21:2d:fe:27,-79
10,47:ad:1e:9c:74:2a,-79
11,3b:4a:52:4e:05:cc,-78
12,0d:21:f9:ea:69:8a,-79
13,c4:a3:0f:92:fb:89,-78
14,68:49:8d:0a:19:93,-79
15,54:d2:8c:01:9c:f2,-79
16,d6:62:1d:df:1c:0f,-79
17,5e:c7:dd:98:40:b8,-76
18,42:0c:1f:a0:38:bb,-79
19,47:bf:e7:a7:58:ac,-79
20,70:db:83:10:f3:d8,-79
21,0d:db:b3:eb:82:ee,-79
22,55:ed:2a:6c:c2:89,-79
23,65:0f:80:2f:71:77,-78
24,1e:6d:61:2c:e7:11,-79
