,addr,rssi
0,7b:45:5b:6a:09:d4,-63
1,75:03:42:d5:bf:55,-55
2,6f:f4:0d:df:89:55,-72
3,1b:3f:3d:bd:54:99,-55
4,ff:1c:d5:d1:15:82,-75
5,0e:50:86:a7:42:4f,-79
6,02:b8:ee:0c:80:19,-67
7,26:f0:21:12:e5:e8,-79
8,0f:32:19:bf:52:32,-79
9,44:f4:63:02:92:3c,-63
10,33:51:d3:8b:de:94,-79
11,74:05:e8:78:a0:fd,-75
12,da:1b:b4:99:8d:96,-66
13,d4:9d:c0:7c:d5:cb,-79
14,e9:2e:1b:2c:19:b1,-60
15,d4:9d:c0:7d:08:71,-79
16,62:ff:92:aa:a4:13,-79
17,e9:8c:b1:8e:6b:cf,-73
18,d4:9d:c0:7d:1f:5f,-79
19,7b:4c:99:29:8d:58,-79
20,74:90:50:40:59:7a,-73
21,00:c3:f4:70:96:a3,-79
22,71:0e:2f:f2:cc:98,-79
23,41:20:01:75:49:a4,-79
24,01:9e:08:42:0e:79,-79
25,68:ff:63:94:1d:64,-79
26,5b:4d:2f:87:6c:0f,-79
27,d4:9d:c0:7c:e6:a9,-79
