,addr,rssi
0,5c:5f:d3:79:b4:e9,-79
1,47:b4:c5:c8:7d:65,-79
2,19:14:b4:fa:29:e0,-79
3,2d:05:50:37:0f:47,-79
4,67:d2:c3:f2:b8:c4,-79
5,2e:3f:d0:33:40:1f,-79
6,25:9e:89:dd:84:c5,-79
7,7e:a4:f2:ac:67:18,-79
8,74:90:50:40:59:7a,-76
9,37:d5:9c:bc:9f:a9,-79
10,3d:c9:64:d4:de:5c,-79
11,75:5f:29:fa:64:27,-75
12,de:c2:08:f5:8e:bd,-79
13,37:f5:32:de:b7:21,-74
14,42:3c:9f:c9:ef:93,-67
15,2f:bb:df:4c:db:b4,-71
16,6d:f3:a9:6e:68:37,-79
17,69:0e:ed:e1:4b:83,-75
18,22:52:12:36:3b:44,-76
19,62:3c:47:20:16:92,-75
20,12:6e:6d:ff:6f:f3,-75
