,addr,rssi
0,6d:2b:cc:48:6d:24,-54
1,5c:f1:e7:a1:15:a9,-79
2,65:92:23:99:60:83,-72
3,d3:19:12:ff:6e:f3,-60
4,4c:32:5c:1c:48:98,-69
5,74:90:50:40:59:7a,-71
6,60:f3:6f:4e:50:04,-65
7,14:21:0f:c3:88:a3,-78
8,30:66:6a:3a:27:76,-79
9,3a:8e:6a:f0:2a:a0,-79
10,71:cd:43:61:ce:39,-79
11,6a:67:e5:4b:51:81,-79
12,d3:ee:f0:e9:73:28,-78
13,dd:60:02:9f:6b:f9,-65
14,52:c5:de:e4:6c:22,-77
15,13:a2:c1:e3:72:b7,-78
16,16:f7:d3:cc:15:e7,-71
17,79:55:97:d5:ec:94,-79
18,51:df:96:2e:59:2e,-79
19,4b:3e:ba:b9:a0:a4,-79
20,44:2a:d6:e5:a1:25,-79
21,04:1c:9d:7f:1f:b6,-79
