,addr,rssi
0,09:be:16:b6:1b:42,-79
1,79:d9:31:3d:e5:1d,-78
2,20:20:09:07:98:65,-79
3,5a:80:d2:14:1f:d4,-79
4,59:bd:03:aa:8c:53,-79
5,c0:21:e4:a7:61:d1,-79
6,02:f5:ad:65:74:3b,-78
7,44:7f:22:0c:73:43,-79
8,76:fc:62:a3:ed:3b,-77
9,65:9a:47:1b:a7:36,-75
10,6d:13:45:81:a9:7a,-76
11,5c:6a:70:04:19:39,-79
12,74:90:50:40:59:7a,-69
13,42:95:8b:48:53:3a,-74
14,eb:f3:51:65:10:cb,-76
15,4f:be:aa:0f:b5:a3,-79
16,45:f2:ae:ba:f8:08,-79
17,52:4a:af:3f:0d:9a,-79
18,cf:71:c1:62:5a:13,-77
19,76:5c:ee:ef:a9:0c,-79
