,addr,rssi
0,15:37:0e:25:98:af,-78
1,7f:b6:ac:50:2d:c7,-79
2,74:81:88:fd:2f:77,-78
3,74:90:50:40:59:7a,-71
4,59:15:c7:28:a4:0d,-79
5,58:39:a1:70:77:32,-76
6,d1:97:0e:ff:ba:02,-79
7,04:56:36:2a:55:eb,-79
8,69:87:13:a0:a8:91,-74
9,d4:9d:c0:7d:11:91,-79
10,3b:10:91:4f:08:3c,-72
11,6f:aa:e2:d1:c2:76,-79
12,55:bb:34:bd:38:c0,-78
13,d4:9d:c0:7d:1f:5f,-79
14,38:c7:e8:28:c7:45,-71
15,d4:9d:c0:7d:08:71,-79
16,4d:13:08:85:cd:b4,-79
17,10:7c:31:2c:5f:6b,-79
18,66:5b:03:db:8a:a6,-79
19,74:f8:2a:7c:3f:27,-79
20,60:f9:b9:ab:95:70,-76
21,71:ba:74:8c:95:46,-79
22,63:b5:ae:7c:76:4a,-79
23,69:3e:63:bc:9b:b3,-79
24,60:06:76:a7:92:90,-77
25,cb:c6:d5:46:1c:ef,-78
26,fb:49:ba:2d:71:2a,-79
