,addr,rssi
0,72:18:ce:27:8e:89,-62
1,62:90:2a:a0:b3:9c,-79
2,00:05:99:e8:2e:51,-72
3,14:c9:e1:e5:84:22,-60
4,f7:3f:66:e5:1b:6d,-66
5,74:90:50:40:59:7a,-68
6,1f:c8:d7:ac:83:48,-79
7,45:3f:48:29:92:8d,-79
8,c7:6e:be:49:28:7f,-69
9,ca:08:e4:eb:bc:94,-79
10,11:f6:f9:3e:5f:99,-79
11,ec:22:af:d1:a5:be,-79
12,fd:0f:2e:3d:a5:25,-79
13,d5:bb:34:cb:d0:40,-64
14,72:d9:1f:eb:86:f2,-79
15,5d:4d:30:35:00:f0,-79
16,00:a0:50:c5:98:0b,-79
17,6a:4e:56:74:e4:f5,-79
18,2a:6d:54:6e:2d:b1,-72
19,65:50:7d:fc:48:a3,-79
20,d3:c5:62:83:16:f5,-79
