,addr,rssi
0,45:60:6e:6e:34:c7,-62
1,5e:03:e6:1d:2f:ca,-76
2,74:90:50:40:59:7a,-72
3,39:66:8c:51:a9:3a,-78
4,42:09:07:e9:2b:5b,-69
5,09:6c:fb:96:81:68,-73
6,51:e6:93:66:42:29,-74
7,48:d8:6b:36:73:9e,-65
8,42:f2:c7:e6:be:85,-77
9,0b:c5:bb:38:fc:50,-73
10,65:90:74:47:f3:51,-73
11,d5:9a:2f:4a:0e:c2,-73
12,3c:0f:a7:bd:ed:99,-65
13,60:8a:cc:f8:95:77,-74
14,5e:73:44:a9:f8:ab,-79
15,c2:f1:e3:0d:9e:54,-72
16,fa:15:d2:b1:bf:fd,-70
17,de:da:db:f6:7e:0e,-68
18,de:52:21:16:6c:f7,-75
19,fc:57:41:3a:29:e9,-79
20,56:45:c6:da:59:f4,-79
21,6e:08:d2:8b:c9:4f,-79
22,58:c1:b2:bd:9a:d4,-78
23,e7:f1:18:32:c7:56,-78
