,addr,rssi
0,00:05:99:e8:2e:51,-72
1,4a:36:0a:41:03:11,-62
2,30:b3:12:3c:f4:d3,-63
3,00:fe:2b:4e:63:7b,-66
4,7f:19:21:e7:f8:2b,-79
5,70:df:0f:71:fe:4c,-62
6,61:4a:85:20:94:30,-79
7,4d:9e:9b:c1:b1:d5,-72
8,7b:34:c4:d2:61:1d,-79
9,66:53:30:9f:47:ba,-79
10,c7:6e:be:49:28:7f,-71
11,3b:c7:c0:f7:c0:eb,-77
12,09:f1:fc:0b:65:db,-79
13,31:1e:d5:80:24:e7,-79
14,74:90:50:40:59:7a,-71
15,ca:63:5b:0c:14:64,-64
16,25:5b:3b:18:a3:6c,-75
17,61:74:70:af:63:82,-79
18,37:99:bd:f8:80:41,-79
19,2a:5c:c2:2b:ed:a0,-79
20,4b:3d:2b:e1:36:23,-79
21,0a:65:39:c7:e3:6d,-79
22,53:4d:90:b4:e1:e8,-79
23,71:05:d8:bf:57:7f,-78
24,28:fd:3d:28:a2:d4,-79
25,4f:af:64:ca:5c:cb,-79
26,0d:67:86:e8:7a:d5,-79
27,5d:4d:30:35:00:f0,-64
28,31:09:c2:15:38:1f,-64
29,e2:ea:bc:b9:dc:c0,-64
30,4b:ce:31:69:63:7f,-79
31,5c:9e:d8:61:4a:ec,-79
32,53:b6:4f:93:9a:33,-79
33,59:3c:5b:06:c5:bf,-79
34,23:92:8b:d1:5f:e4,-73
35,22:8c:5e:a1:c9:93,-74
