,addr,rssi
0,4f:6f:bb:1e:2b:e1,-76
1,1c:07:a3:2d:0e:ff,-65
2,d4:9d:c0:7d:0a:b9,-79
3,41:44:f6:0b:cb:49,-75
4,0f:b3:eb:70:9c:4c,-79
5,74:90:50:40:59:7a,-75
6,cb:52:42:10:01:71,-75
7,d4:9d:c0:7d:08:71,-79
8,d4:9d:c0:7d:1d:65,-79
9,b8:bc:5b:eb:26:f5,-79
10,d4:9d:c0:7d:20:ef,-79
11,63:2b:bf:79:ac:a4,-79
12,00:c3:f4:70:97:db,-79
13,4b:3f:77:cd:fa:b6,-79
14,54:cd:71:76:69:5a,-77
15,d4:9d:c0:7d:11:91,-79
16,d4:9d:c0:7d:09:65,-79
17,63:ab:6d:9d:31:e0,-79
18,4a:97:bd:27:66:87,-79
19,d4:9d:c0:7b:e2:0f,-79
20,d4:9d:c0:7d:09:69,-79
21,d4:9d:c0:7b:e2:1f,-79
