,addr,rssi
0,58:7a:24:9a:16:7b,-78
1,10:15:29:88:cd:e7,-71
2,4b:16:40:d4:54:71,-69
3,74:90:50:40:59:7a,-72
4,63:29:cb:ff:40:8c,-69
5,59:77:83:5c:2b:e1,-67
6,50:22:ef:2c:f4:0d,-77
7,d0:55:5a:d6:93:68,-76
8,67:b4:22:be:c8:9b,-79
9,6a:e0:14:f8:aa:02,-79
10,50:1e:b1:62:c0:db,-78
11,f8:38:12:ce:66:97,-79
12,12:27:77:bb:20:1c,-79
13,5b:aa:a0:8b:37:d9,-78
14,77:37:87:01:8a:0b,-77
15,48:63:4a:0a:43:a8,-79
16,db:d0:1a:55:55:16,-78
17,3d:34:24:cf:4d:bc,-79
18,60:fe:a1:36:bc:6c,-79
19,39:42:83:5b:5a:20,-79
