,addr,rssi
0,40:06:6e:40:74:e9,-69
1,41:8c:0f:fe:77:04,-71
2,12:6a:4d:1c:23:41,-68
3,4e:51:15:86:ac:58,-64
4,f7:63:a8:b1:f7:bf,-73
5,6c:9d:4b:29:b4:14,-62
6,73:db:aa:e7:1c:9b,-79
7,60:e0:7a:b2:0b:69,-67
8,0a:32:4b:24:ac:dc,-51
9,48:85:b8:95:48:e8,-50
10,d7:bf:4b:d7:51:c6,-66
11,64:ce:5f:a8:dd:ce,-76
12,7f:fc:6b:61:97:3b,-63
13,47:eb:57:b7:16:b1,-76
14,df:dd:2e:dd:d3:8e,-69
15,00:01:78:e6:56:93,-69
16,f9:13:a3:84:0f:b9,-50
17,46:07:d7:bd:fa:12,-75
18,e1:28:f4:eb:58:c2,-55
19,5d:a0:5c:17:70:cf,-79
20,fc:fd:0a:da:b5:30,-75
21,7a:23:54:e2:47:fe,-79
22,cf:46:ba:9b:74:a5,-79
23,40:33:92:0d:5d:f1,-77
24,da:97:68:20:c7:72,-73
25,7e:8f:05:78:d6:1a,-75
26,21:02:35:e2:ca:07,-77
27,14:5f:23:51:c6:64,-79
28,0f:ea:10:1a:42:a3,-79
29,74:90:50:40:59:7a,-71
30,0e:f1:a2:66:6f:61,-74
31,51:60:46:26:2f:7d,-75
32,41:06:fb:81:a9:f5,-79
