,addr,rssi
0,38:ee:ff:61:7d:43,-78
1,54:45:2b:2c:67:8b,-79
2,0c:c8:44:12:f1:68,-79
3,68:46:93:f4:85:7f,-79
4,01:c1:52:a2:d9:d5,-76
5,0c:8b:4e:60:88:f2,-79
6,10:b9:0c:26:d5:bd,-79
7,21:9e:26:05:92:9b,-79
8,75:b3:0b:c0:b8:da,-79
9,f7:00:d4:94:36:f1,-77
10,5b:ff:f9:a6:3e:58,-79
11,10:37:1b:4e:9f:6f,-79
12,71:1e:14:75:b7:8a,-78
13,76:dc:21:dd:87:20,-79
14,30:7e:91:1c:78:55,-78
15,56:fa:0d:07:81:78,-79
16,a4:c1:b5:00:04:24,-79
17,2e:1e:6c:c6:e6:39,-79
18,fc:01:29:14:9f:fc,-79
19,60:09:77:8d:48:2c,-79
20,a4:c1:c8:00:03:ff,-79
