,addr,rssi
0,f3:69:6b:3b:6d:df,-73
1,64:98:b0:2e:93:57,-64
2,66:33:f7:6f:e2:fa,-63
3,4d:24:f3:34:dc:5b,-74
4,38:1f:e5:61:43:70,-63
5,38:f8:5f:6e:07:18,-67
6,35:c3:e2:6d:ea:28,-69
7,0c:5e:29:c1:38:af,-79
8,74:90:50:40:59:7a,-73
9,53:98:99:89:d8:6b,-70
10,24:03:05:96:08:10,-74
11,4d:c5:17:8f:a7:6f,-72
12,7e:17:c5:50:a7:54,-72
13,fd:ed:f6:c9:f6:71,-70
14,47:70:39:f8:5f:b2,-68
15,67:db:9d:95:0e:4a,-79
16,c4:11:cc:34:21:c3,-71
17,46:ed:ed:f0:ca:21,-79
18,6a:c9:9d:e4:bd:87,-75
19,60:10:ed:10:3d:8d,-79
20,6c:07:1d:12:45:fc,-79
21,4a:af:c9:5a:90:a5,-79
22,d3:31:e0:bd:9b:93,-74
23,ea:8c:87:5b:bf:86,-75
24,7c:ec:54:eb:8b:5f,-78
25,f6:61:95:82:8b:fd,-79
