,addr,rssi
0,38:31:b2:71:9e:58,-77
1,54:ac:e8:27:37:a8,-79
2,69:6b:a9:d0:bd:1c,-79
3,35:85:cb:be:f5:0b,-73
4,fa:a1:5b:81:70:ad,-79
5,d4:97:cc:04:2e:cf,-78
6,40:e1:b6:aa:11:57,-74
7,52:a2:8c:f1:e0:80,-79
8,f1:62:0b:02:00:0f,-78
9,7b:16:e7:af:91:f3,-76
10,7b:ef:ee:70:cb:39,-76
11,73:b5:65:d4:41:20,-79
12,17:7e:09:5e:8c:28,-79
13,5d:dd:7e:81:d3:0d,-78
14,4c:a8:ee:f9:25:ed,-76
15,52:79:d7:fc:e6:02,-69
16,69:25:aa:78:c5:e5,-79
17,5f:5c:6b:84:0d:a0,-77
18,45:d6:b0:e5:1e:ce,-79
19,47:60:8f:c9:19:85,-77
20,69:65:f3:62:bf:66,-79
21,1d:45:a2:d1:e1:86,-76
22,25:23:22:38:38:2e,-79
23,68:a2:bf:37:3f:90,-76
24,ce:94:5e:f6:a3:75,-78
25,4a:34:dc:f1:f3:09,-79
26,52:e9:a5:45:44:dd,-79
27,74:90:50:40:59:7a,-73
28,3b:7b:f7:e6:11:dd,-79
29,58:04:73:c2:08:e7,-79
30,6e:54:e2:1d:da:7a,-79
31,03:d1:39:0e:e4:b8,-79
