,addr,rssi
0,00:a0:50:c5:98:0b,-79
1,4c:9d:f6:7f:31:98,-78
2,00:a0:50:c5:92:20,-79
3,7c:32:c2:1b:f5:f0,-79
4,5e:d8:22:47:7e:93,-75
5,da:be:b2:90:42:a3,-67
6,74:90:50:40:59:7a,-71
7,6e:e9:64:0a:40:86,-79
8,73:6c:0c:b3:8b:4e,-77
9,e9:45:b8:dc:78:03,-79
10,60:c3:26:6d:de:37,-75
11,ef:ef:61:f6:a0:db,-79
12,0e:ff:05:fc:aa:d4,-79
13,c8:10:32:eb:08:0b,-76
14,6d:6a:86:b3:30:b3,-79
15,c8:dd:24:ff:7c:bb,-79
16,eb:f2:eb:3e:48:b0,-76
17,48:84:4d:73:df:ef,-79
18,6a:04:62:0e:2d:8c,-76
19,00:a0:50:70:d4:62,-79
20,4d:c0:a4:64:e2:ee,-79
21,e9:cc:94:ad:43:aa,-79
