,addr,rssi
0,66:ff:16:05:4c:1b,-79
1,00:a0:50:1d:4a:9f,-79
2,78:cf:7d:00:f8:19,-69
3,5c:35:34:38:54:01,-66
4,18:e1:29:6c:94:d6,-75
5,17:ea:e3:7a:5f:a2,-64
6,00:a0:50:52:e1:a8,-79
7,5a:3a:f4:9b:6d:51,-64
8,6a:e9:c8:1c:18:01,-56
9,7f:be:3a:50:02:16,-77
10,5c:d5:96:17:d1:c8,-79
11,5c:ff:22:41:1b:e2,-62
12,2a:80:a8:db:b4:51,-65
13,5f:e3:73:43:42:c3,-79
14,75:d0:c6:4b:5f:f6,-66
15,74:90:50:40:59:7a,-72
16,56:fd:b4:4c:c8:d8,-79
17,76:cc:27:b6:14:36,-71
18,78:fc:fe:87:e2:e3,-78
19,5c:3f:2f:9f:67:6b,-79
20,48:e8:17:ee:6e:e5,-79
21,21:b1:b8:91:78:82,-77
22,36:0a:be:f1:78:48,-74
23,49:ae:85:a2:4d:72,-79
24,45:f2:6a:25:ee:45,-76
25,54:b0:91:9e:82:94,-79
26,57:ff:e7:e0:75:9f,-79
27,28:3a:4d:24:b1:9a,-77
