,addr,rssi
0,10:a4:df:52:28:6e,-73
1,08:51:99:cd:80:eb,-59
2,46:91:ce:ce:78:e6,-61
3,65:e8:eb:19:87:f6,-56
4,74:90:50:40:59:7a,-69
5,72:94:d0:5b:ad:a0,-79
6,33:10:73:c2:46:33,-79
7,ef:91:f7:10:51:9c,-77
8,d4:9d:c0:7d:0a:b9,-79
9,d5:e8:61:90:3b:fa,-60
10,e9:8d:95:8a:e6:ef,-75
11,27:b7:f8:f5:ee:af,-79
12,d4:9d:c0:7d:09:69,-79
13,d4:36:39:ba:bd:95,-79
14,7f:10:fc:8d:ee:e4,-76
15,60:01:50:4b:6f:72,-77
16,68:46:c0:88:4a:a4,-78
17,54:20:4e:21:39:45,-79
18,ac:12:2f:77:eb:f7,-79
19,6b:2b:2b:97:e6:0f,-79
20,00:c3:f4:82:db:ea,-79
21,c8:80:ea:f4:da:86,-79
22,2e:34:62:9a:5d:52,-75
23,6b:67:3a:af:c4:2b,-79
24,0d:35:b6:85:c0:c8,-74
25,51:15:cf:0c:e8:8c,-79
26,7b:b1:f7:ad:37:64,-79
27,33:7f:ec:22:ab:7f,-79
28,c7:cf:f0:86:9c:b4,-79
