,addr,rssi
0,c2:48:bb:42:5c:ed,-63
1,58:4e:a3:45:8b:fb,-77
2,55:4f:e3:a0:71:66,-72
3,eb:5c:9f:7c:d3:50,-64
4,74:94:e4:4d:67:d2,-69
5,25:eb:78:e5:9d:33,-71
6,c8:37:b5:46:32:16,-65
7,7a:ae:5a:8e:22:93,-75
8,36:1c:ad:03:5b:44,-79
9,c4:22:f8:ff:32:02,-73
10,d5:d5:f0:8c:e8:4f,-68
11,52:1a:5d:ab:f1:74,-72
12,1d:a6:a7:c6:1c:02,-78
13,44:a2:1d:f0:f1:c9,-76
14,31:6c:74:22:d5:18,-77
15,eb:21:b0:1f:a7:52,-61
16,05:4b:83:8a:e8:ab,-78
17,74:89:b1:20:85:26,-78
18,d8:65:4b:eb:f8:a6,-78
19,d4:c5:6b:7f:82:3d,-71
20,58:41:18:ac:67:f6,-79
21,75:5d:3e:8e:23:dc,-79
22,68:3f:99:62:82:bd,-79
23,ce:97:ae:19:e6:ad,-79
24,55:ec:db:73:c7:36,-79
25,e0:ec:e4:42:df:7b,-76
26,e1:4b:b6:ec:a3:5a,-72
27,3c:98:88:28:d0:5d,-79
28,e4:63:81:d8:8c:ea,-62
29,f1:f8:8a:89:b8:d1,-60
30,e8:ab:cb:81:c5:bb,-77
31,d3:95:ff:21:f2:03,-74
32,77:83:d2:96:87:9a,-79
33,73:64:cd:e0:21:ef,-75
34,fc:f0:94:3e:4c:cd,-79
35,5b:a7:06:e3:f5:de,-78
36,f9:38:f5:8c:6b:bd,-78
37,6d:de:66:03:d7:f9,-75
38,74:90:50:40:59:7a,-79
39,c3:bb:6e:58:7d:9f,-79
40,14:b1:13:f2:8a:35,-78
41,68:c1:fa:00:b3:7c,-79
