,addr,rssi
0,f7:48:0e:52:8a:33,-65
1,78:88:db:25:b8:db,-73
2,4f:f6:7e:3d:c3:eb,-78
3,4c:59:5e:be:a2:e5,-77
4,d7:75:93:e0:c0:ed,-65
5,66:f7:f4:ab:ee:c8,-77
6,c4:a4:17:ec:6f:d2,-75
7,c2:73:02:27:8e:b2,-63
8,46:45:8d:0a:48:c5,-77
9,ec:37:34:50:11:9f,-79
10,67:8b:fa:f9:07:57,-79
11,e8:e8:b7:f6:08:32,-79
12,04:73:fa:64:f3:77,-79
13,d8:9e:38:e2:35:09,-74
14,48:1b:a9:b2:89:2b,-79
15,d2:c9:65:cd:9a:47,-79
16,e0:a7:ab:66:9e:33,-79
17,4b:53:a7:18:a6:2d,-79
18,72:78:3c:ed:f8:9c,-79
19,76:b5:2b:3c:04:be,-75
20,0a:8a:04:56:08:cb,-79
21,f7:b1:f4:5a:f7:e0,-79
22,f6:20:75:0e:47:d9,-79
23,50:97:b9:f2:60:d5,-79
24,76:53:19:0f:54:f0,-73
25,79:4b:31:21:6a:8a,-79
26,01:b4:a2:7c:16:f6,-79
27,7b:36:eb:99:2d:82,-79
28,5c:0a:67:c8:62:fb,-72
29,0e:f9:7e:92:db:24,-79
30,34:8e:77:dc:35:81,-76
31,5d:1d:61:6b:1b:cc,-79
32,df:3e:87:a7:4f:ad,-75
33,46:fd:8c:ef:b7:71,-79
34,de:38:dd:cb:61:bb,-76
35,73:34:1c:8e:b2:44,-79
36,04:54:14:4c:40:2b,-79
37,da:0f:7e:a7:e6:c2,-79
38,0d:93:63:a6:79:aa,-79
39,4d:66:21:61:71:95,-79
40,6b:d6:f0:08:85:5d,-79
41,e8:fb:ac:69:d3:22,-71
42,74:70:0f:92:7f:59,-77
43,cd:66:a7:d5:f0:93,-70
44,65:3b:f7:15:48:e2,-78
45,e0:4d:f1:5e:d2:7b,-79
46,cc:4b:73:72:7c:0a,-79
