,addr,rssi
0,ec:a9:97:ed:7f:2d,-79
1,75:bf:c3:d7:9d:8b,-63
2,7b:9b:f9:9f:92:2a,-50
3,c6:c5:5c:7d:56:62,-65
4,74:90:50:40:59:7a,-72
5,d1:95:fd:40:84:25,-78
6,06:95:76:4d:bf:2f,-79
7,f4:d9:00:de:c3:1b,-59
8,62:a4:a5:50:dd:ef,-78
9,63:eb:2d:6b:2b:40,-79
10,5d:12:98:b1:98:2b,-76
11,0d:ac:cc:c4:8c:94,-79
12,4a:26:95:32:1c:c2,-79
13,e9:77:52:4f:e3:71,-75
14,00:ba:64:aa:de:16,-79
15,35:97:bd:89:9d:d3,-79
16,4f:c5:2b:47:b6:a6,-77
17,f2:de:d2:d4:a2:63,-79
18,c0:be:85:dd:c7:f8,-73
19,70:30:4e:ef:1c:65,-79
20,fa:f3:d1:78:7f:2a,-79
21,cf:75:09:4a:ea:b9,-73
22,e6:10:3a:41:48:1b,-79
23,f0:96:c7:d7:fb:61,-78
24,e3:b9:05:99:81:96,-72
25,6e:67:bf:0e:ef:b0,-78
