,addr,rssi
0,77:a6:08:15:b4:14,-59
1,76:ec:20:f0:f6:2f,-77
2,74:90:50:40:59:7a,-73
3,5f:db:4a:f2:20:f6,-79
4,41:e8:ed:74:7a:95,-79
5,4d:19:70:df:eb:54,-79
6,7f:d8:29:95:6d:53,-79
7,73:d8:3f:9f:6c:85,-74
8,d2:56:0c:53:0e:25,-71
9,e1:09:17:5b:8b:54,-61
10,7c:30:6b:02:14:f5,-79
11,49:68:09:81:0f:e9,-79
12,45:06:84:29:c0:77,-79
13,32:e9:1e:b4:8f:db,-79
14,4f:74:41:eb:9c:e4,-79
15,57:e4:ab:d6:01:cc,-79
16,38:d9:c5:ad:2d:b1,-78
17,32:a4:13:b3:7d:3c,-79
18,26:a5:de:74:a1:34,-78
19,20:7b:af:9e:8e:d3,-78
20,75:5e:62:97:96:b7,-79
21,5c:b4:41:73:79:f3,-79
22,3c:a4:0f:68:34:81,-79
23,75:3b:f6:98:3c:33,-77
24,4b:e2:4e:d5:da:35,-75
25,79:32:64:4f:9b:f6,-78
26,43:46:bb:ad:f0:9e,-79
27,59:21:74:b9:ba:0e,-75
28,43:99:41:bb:3f:6f,-79
29,2e:ff:25:f9:2f:47,-79
30,59:59:4d:ee:6a:c2,-78
31,c8:85:dc:ad:12:32,-79
32,6c:95:5d:dc:57:98,-79
33,fb:c1:d9:85:7f:49,-78
34,66:08:7a:84:6e:01,-77
35,2f:9c:78:b2:28:90,-77
36,c0:2d:59:53:23:a4,-72
37,6d:89:cc:29:b7:32,-79
38,df:29:c0:f1:0c:62,-79
39,65:8d:c8:0a:2f:66,-67
40,d2:b4:c9:2a:67:5c,-71
41,dd:9c:9f:f5:b5:c5,-79
42,6a:e0:29:53:42:46,-76
43,47:6b:f9:01:e0:7b,-76
44,45:60:c6:cc:df:83,-79
45,77:fa:4c:71:73:6d,-76
46,45:ec:a9:f9:b9:9f,-77
47,e0:53:0d:61:b3:ae,-71
48,40:fb:c8:7e:00:6f,-76
49,54:19:e2:ab:eb:f4,-79
50,5c:4d:75:1e:87:15,-78
