,addr,rssi
0,55:30:20:a1:0b:13,-78
1,00:a0:50:c4:51:a7,-79
2,4b:fb:28:9c:99:1f,-79
3,69:2a:3c:d7:70:02,-79
4,52:1f:ba:ce:b7:f7,-76
5,00:0e:0c:3a:0b:f8,-79
6,52:5c:c2:a8:57:a5,-79
7,74:90:50:40:59:7a,-74
8,fc:4d:89:a8:da:ac,-78
9,7e:22:97:94:51:0b,-73
10,51:dd:e1:dc:3c:ce,-75
11,7b:74:db:e2:c1:56,-79
12,db:01:f7:69:3d:dc,-79
13,50:dd:6d:bc:89:8e,-79
14,68:9d:e0:1d:fc:a3,-78
15,ec:22:af:d1:a5:be,-79
16,68:ab:cd:80:fa:8d,-79
17,d5:73:7d:43:29:59,-79
18,00:a0:50:c5:98:0b,-79
19,35:bd:65:db:e1:03,-79
20,a4:c1:38:64:db:b9,-79
21,58:f6:4f:78:16:e2,-79
22,63:56:93:fb:45:de,-79
23,7a:b7:5f:9a:c1:52,-79
24,f9:d3:37:fa:40:be,-77
25,c1:1b:93:c5:ba:17,-79
26,1d:08:ed:a6:d3:ef,-79
