,addr,rssi
0,49:f6:b6:4d:10:cc,-69
1,f1:92:3d:21:fe:03,-79
2,0d:ab:a7:ca:73:47,-69
3,74:90:50:40:59:7a,-70
4,64:74:5a:77:2a:c6,-61
5,58:9e:e5:cc:01:9a,-79
6,72:ac:9a:c4:7c:7b,-77
7,68:ae:3e:49:34:bb,-60
8,c3:c7:1d:2e:b8:5f,-76
9,e3:14:e0:eb:6b:3b,-65
10,26:3b:06:9f:35:00,-79
11,26:0e:1c:2f:d6:df,-79
12,c3:1e:7a:ae:c3:5e,-79
13,1a:76:07:6d:18:30,-79
14,2b:d5:45:c9:b9:89,-79
15,4f:64:0a:f7:c3:13,-75
16,4a:6a:5f:2a:f3:2d,-79
17,c4:8c:b9:1f:60:d8,-73
18,f3:69:35:9c:54:89,-79
19,40:c2:1c:81:78:33,-79
20,77:b9:b7:7a:85:23,-79
21,4f:44:d0:16:b7:21,-79
22,ca:0c:8e:20:18:d4,-79
23,7c:29:62:08:6d:68,-79
24,f0:68:cf:7b:b1:d4,-75
25,39:fb:39:43:a5:2d,-79
