,addr,rssi
0,a8:99:dc:23:80:34,-69
1,16:ab:36:82:26:8e,-65
2,4b:6f:e5:70:1e:94,-66
3,09:85:9a:65:d4:a3,-75
4,74:90:50:40:59:7a,-69
5,d4:9d:c0:7d:09:69,-79
6,11:1f:c5:31:8c:2e,-79
7,53:1b:87:e5:7c:53,-79
8,57:62:ab:6a:70:90,-78
9,e2:0b:14:3c:77:fe,-79
10,d4:9d:c0:7d:0a:b9,-79
11,d4:36:39:ba:c1:91,-79
12,47:2a:50:c4:0b:39,-77
13,d4:36:39:ba:bd:95,-76
14,45:4f:67:fb:07:f3,-79
15,f6:8e:34:16:0a:a7,-71
16,4e:ce:ce:17:d3:b3,-78
17,00:c3:f4:82:db:ea,-79
18,66:d8:ff:1d:79:f3,-77
19,2e:2a:25:a4:2c:5c,-79
20,57:c5:57:dc:f0:56,-76
21,42:dc:e3:75:8d:18,-78
22,4d:99:f3:4c:13:79,-78
23,24:1b:03:45:9d:fe,-79
24,eb:de:77:1f:43:1c,-79
25,71:26:b0:ee:31:13,-79
26,52:1e:ed:13:70:e8,-79
27,56:ef:7f:b9:6d:04,-77
28,6e:81:9b:c7:a5:3d,-79
29,6d:0a:c1:5f:ca:5d,-79
30,d4:ff:b2:59:35:01,-78
31,5b:57:95:98:b2:fe,-77
32,1d:af:c0:30:be:cd,-79
33,7e:ba:2f:62:93:b7,-78
34,f7:cc:79:1f:f0:4e,-79
35,5b:94:55:bf:42:0d,-79
