,addr,rssi
0,63:a1:07:f6:a8:38,-73
1,dd:75:f7:e5:07:7f,-64
2,50:fe:e4:94:d5:58,-67
3,7c:65:c4:9c:fe:37,-64
4,6e:af:4b:8f:22:fd,-79
5,64:6d:42:0e:7d:db,-79
6,d6:63:05:f9:76:c2,-64
7,74:90:50:40:59:7a,-75
8,66:03:1d:cf:11:9c,-79
9,59:17:2c:1d:b2:5e,-51
10,e3:b9:eb:c6:0b:c4,-65
11,54:9a:34:e1:4a:fd,-68
12,f8:ce:04:48:40:40,-75
13,4b:e5:ac:26:4e:4e,-67
14,79:ba:ff:16:c4:40,-79
15,cb:04:1f:a6:fc:39,-79
16,16:77:47:a8:03:f2,-77
17,47:86:ac:f8:d2:50,-77
18,54:52:3b:94:b2:56,-79
19,f7:35:88:37:39:48,-78
20,1c:e6:0f:7c:fe:47,-79
21,58:9b:65:d0:5f:d5,-79
22,0e:11:cc:80:7e:2c,-79
23,77:85:67:34:21:80,-79
