,addr,rssi
0,5c:05:11:51:dd:a5,-63
1,5f:cd:3f:9d:92:6f,-79
2,60:f1:89:37:bc:75,-79
3,6b:a8:9d:c8:5f:48,-79
4,74:90:50:40:59:7a,-71
5,50:a5:3d:16:57:49,-67
6,69:a3:e9:ef:42:c4,-79
7,60:ab:d2:1a:e7:b8,-77
8,7d:2b:50:fd:db:92,-79
9,4c:9d:00:5f:90:41,-79
10,46:7c:44:37:ba:51,-79
11,0a:b3:be:92:62:f6,-79
12,fc:ae:57:9a:08:d8,-77
13,40:c3:55:c6:90:3e,-78
14,17:e9:b6:c9:e3:e7,-72
15,f9:55:8a:b1:94:0f,-79
16,2e:1e:be:f7:ee:22,-79
17,36:b3:1d:5c:e0:09,-78
18,5c:0d:be:c1:90:ac,-79
19,30:6a:08:d6:01:a1,-77
20,60:dc:31:c2:87:91,-79
21,4d:e3:e3:bb:3e:8b,-79
22,53:d2:58:dc:15:67,-79
