,addr,rssi
0,c2:5a:d1:24:83:15,-62
1,4b:ec:7f:0f:51:89,-73
2,70:73:98:88:fc:04,-79
3,72:4c:3d:2e:6e:5d,-63
4,dd:bc:25:95:67:34,-66
5,42:ab:4c:7d:de:01,-74
6,f4:f9:38:08:d7:ce,-37
7,1a:8c:52:74:fa:b6,-79
8,1f:f9:13:a8:7f:8b,-79
9,f5:fc:b1:6d:d1:ae,-76
10,e8:cc:ee:9e:e6:26,-79
11,d2:b8:76:9a:f9:cd,-74
12,6e:d3:79:ba:3f:80,-79
13,49:62:14:64:ed:15,-79
14,22:77:88:11:60:10,-79
15,c6:65:86:b0:19:56,-67
16,6c:6f:a9:0f:ab:bb,-79
17,52:f3:5a:ee:2a:11,-79
18,21:c4:b2:92:f7:32,-79
19,2e:75:68:90:9a:43,-79
20,74:90:50:40:59:7a,-76
21,47:8b:2e:49:6b:64,-79
22,41:5b:4b:86:f8:86,-79
23,0d:5a:af:be:3b:77,-79
24,9a:f1:99:6a:9d:7a,-72
25,d8:6f:18:4f:7f:5e,-64
26,69:a7:23:64:c9:c2,-77
27,0a:cf:af:99:ed:e3,-79
28,13:fd:53:2c:b5:4a,-79
29,43:1c:a5:99:a0:f4,-78
30,74:2d:86:58:5f:9b,-77
31,0c:c2:b2:d6:50:d1,-79
32,65:23:d4:6b:5a:c7,-77
33,66:a2:fb:9b:d1:4a,-76
34,25:64:42:bb:f5:2a,-79
