,addr,rssi
0,65:92:23:99:60:83,-66
1,41:be:33:ad:21:b5,-79
2,dd:60:02:9f:6b:f9,-64
3,09:1e:68:56:ed:e0,-79
4,d4:9d:c0:7d:09:69,-79
5,50:ae:2d:8c:35:22,-79
6,15:b9:bf:67:de:02,-79
7,7d:b6:7a:de:02:6b,-75
8,7d:83:9c:1d:dd:6c,-79
9,d3:ee:f0:e9:73:28,-70
10,74:90:50:40:59:7a,-79
11,44:20:06:49:32:41,-70
12,01:11:81:1a:b7:ee,-69
13,47:5a:14:40:0c:41,-79
14,50:ec:f4:da:08:14,-78
15,d4:9d:c0:7d:0a:b9,-79
16,d3:19:12:ff:6e:f3,-62
17,21:3b:43:cd:e0:0a,-74
18,68:29:d3:76:88:62,-77
19,d4:36:39:ba:c1:91,-79
20,42:3a:48:49:79:76,-78
21,d4:81:9a:73:21:47,-75
22,f8:ea:b9:38:f7:28,-77
23,00:c3:f4:82:db:ea,-79
