,addr,rssi
0,1b:30:6a:3a:1b:c9,-64
1,6d:99:0f:59:f8:2e,-77
2,4f:36:79:f9:2e:e3,-65
3,76:9e:31:bf:a1:aa,-64
4,75:f8:41:bc:7f:e0,-64
5,7c:4b:34:39:3e:67,-78
6,6c:c2:27:35:98:16,-62
7,4b:d1:59:77:3f:ac,-67
8,6c:3d:73:32:6f:47,-79
9,28:61:b6:ec:50:ba,-73
10,1c:5b:55:e5:65:94,-79
11,3c:74:89:b6:65:2b,-66
12,74:90:50:40:59:7a,-75
13,c9:9a:05:35:9a:86,-63
14,73:0f:09:7e:a9:fc,-79
15,42:45:5b:62:13:b3,-76
16,72:f0:12:35:86:27,-79
17,66:b1:9a:60:18:37,-74
18,f7:6b:d4:57:7f:fd,-79
19,56:23:0e:53:52:eb,-77
20,48:47:85:e1:0c:61,-73
