,addr,rssi
0,f8:27:a1:56:82:27,-79
1,00:a0:50:c4:51:a7,-79
2,66:6e:2a:d5:1d:48,-71
3,00:1b:66:c3:fb:71,-68
4,7f:f7:2a:62:c1:e3,-76
5,74:72:ed:3c:8e:5c,-78
6,74:90:50:40:59:7a,-68
7,51:8d:16:16:2f:23,-79
8,e0:aa:59:d2:47:10,-79
9,df:b2:0a:14:bf:43,-79
10,7e:23:d2:5a:43:d9,-75
11,fe:8a:78:ca:be:1f,-77
12,40:e3:12:fa:8b:14,-79
13,55:18:6b:5b:28:4f,-79
14,63:bf:3c:aa:58:12,-79
15,2a:47:c6:5a:f0:37,-77
16,da:2e:b1:db:42:1b,-79
17,00:a0:50:52:e2:5d,-79
18,d0:2a:46:0d:fe:7c,-75
19,41:90:44:30:dc:e4,-79
20,0f:86:aa:44:31:de,-79
