,addr,rssi
0,56:48:c7:2f:b3:9d,-79
1,7c:02:dc:98:9c:33,-64
2,25:de:3f:7b:36:76,-65
3,df:4d:c6:98:00:8e,-79
4,74:90:50:40:59:7a,-66
5,31:9d:21:ce:30:72,-73
6,6a:06:e5:5c:82:72,-78
7,c3:d6:2d:db:10:ad,-64
8,4a:0e:9a:0d:27:19,-79
9,43:78:54:bd:3c:6c,-79
10,4d:9e:5e:1d:e2:fc,-77
11,f1:28:25:78:1f:a1,-77
12,17:81:9d:72:6a:f3,-77
13,5c:9b:d1:fb:c5:e6,-79
14,d4:9d:c0:7d:20:ef,-79
15,1d:d3:34:94:ed:c5,-78
16,29:86:49:b2:af:80,-77
17,d4:9d:c0:7d:28:5d,-79
18,35:c0:1d:f1:cc:54,-71
19,6f:e6:44:98:f2:d2,-77
20,0b:98:16:d3:86:c2,-79
21,d4:9d:c0:7d:1f:5f,-79
22,62:ca:65:04:9c:94,-77
23,4d:cc:0d:4d:a9:aa,-79
24,5f:83:99:fb:68:9f,-77
25,1b:37:5e:63:af:1e,-79
26,de:76:a0:cb:ae:79,-72
27,57:3a:b2:fb:38:cd,-77
28,08:d6:ca:7e:49:a4,-79
29,c4:a7:d3:09:df:cf,-75
30,5c:f2:e9:fa:3b:01,-79
31,78:dc:81:b6:a2:7d,-68
32,09:20:c7:c3:8f:c0,-75
33,05:2e:73:1f:c9:8b,-79
34,6b:d6:a9:2c:a6:0a,-74
35,46:b4:ef:8d:ba:78,-79
