,addr,rssi
0,43:1c:17:85:4a:e6,-77
1,6a:b0:9d:e1:82:ee,-64
2,7b:17:ab:24:5c:fc,-71
3,5a:1a:5b:10:32:52,-75
4,74:af:ab:d7:ee:96,-79
5,74:90:50:40:59:7a,-71
6,59:17:2c:1d:b2:5e,-47
7,e3:0f:62:0f:18:54,-79
8,65:c9:78:ab:60:46,-79
9,27:01:fb:1a:60:e0,-77
10,12:7c:05:18:eb:6e,-79
11,e1:27:69:97:67:85,-79
12,00:a0:50:11:96:6f,-79
13,27:c4:6e:84:14:62,-74
14,4e:23:fa:9f:ac:a2,-77
15,65:94:79:7a:f6:89,-79
16,7a:db:b8:f7:7a:18,-78
17,34:5d:1f:fa:71:94,-79
18,05:7a:93:06:91:36,-79
19,58:be:1e:83:6d:12,-79
20,28:ed:e0:d6:fb:a8,-78
21,57:3d:05:69:a9:6b,-77
22,41:10:5c:27:15:10,-79
23,31:d8:b7:4f:58:ce,-79
24,66:94:88:90:1e:05,-79
25,ef:1c:a1:46:49:4c,-78
26,2e:4b:50:71:c1:a6,-78
27,59:e5:d8:97:4e:f6,-79
28,0b:f0:63:f4:4d:2d,-79
29,1c:2f:be:13:10:57,-79
30,e6:38:18:b1:15:07,-79
31,6b:49:44:a9:e0:73,-79
32,43:41:ca:0a:8d:ce,-79
33,33:9c:4c:18:df:44,-78
34,34:f3:d7:d7:5b:73,-79
35,fa:b7:97:78:7e:13,-71
36,5d:72:9f:60:4a:ec,-77
37,09:c5:0f:e5:18:ca,-79
