,addr,rssi
0,59:d4:23:75:16:ac,-79
1,54:dd:f9:08:0c:62,-65
2,53:10:94:79:fa:3a,-72
3,75:6c:33:70:37:fa,-64
4,d7:47:2c:e9:b1:4d,-58
5,0e:30:bb:81:ea:01,-70
6,1a:1c:ba:20:f3:90,-68
7,50:c8:58:ef:86:45,-62
8,16:c7:a0:6f:48:43,-73
9,7f:d3:23:1f:24:49,-70
10,50:6d:f3:82:36:7c,-63
11,d1:20:71:27:9e:65,-64
12,26:c7:99:b1:a9:13,-79
13,74:90:50:40:59:7a,-71
14,fa:32:03:85:55:72,-65
15,fd:06:ab:7f:03:1f,-65
16,c5:44:6e:8d:ec:2d,-67
17,5d:5f:25:78:1e:b1,-79
18,21:5a:d4:1e:04:ed,-79
19,f2:5b:f7:ae:a0:5c,-64
20,4f:26:3e:77:e2:79,-71
21,df:0e:fa:41:91:53,-76
22,5f:08:25:15:e5:af,-78
23,ec:95:8e:2b:da:b0,-70
24,ec:a9:bb:f5:4f:c2,-65
25,5b:44:24:0b:1f:29,-78
26,5f:d2:af:76:78:37,-79
27,7a:43:e3:02:1e:79,-77
28,68:9e:d3:fd:6b:7a,-75
29,7d:73:c8:22:87:f8,-79
30,5f:93:bc:1a:9c:d5,-79
31,07:4a:12:9d:c3:f7,-77
32,ed:22:f1:14:7e:e8,-76
33,6f:f6:c6:17:5a:15,-78
34,49:9f:3b:3b:f3:89,-79
35,54:0b:d8:aa:cd:d0,-79
36,26:56:9b:25:51:51,-79
37,48:de:0f:dd:2a:d9,-79
38,fb:5e:9b:8e:a1:89,-79
39,fd:cb:37:dd:e2:02,-79
40,4e:af:ef:46:ed:57,-79
