,addr,rssi
0,19:eb:4b:4e:42:ac,-78
1,79:76:3d:89:9c:38,-69
2,63:6d:81:d2:23:81,-79
3,6e:e0:3d:df:75:84,-51
4,f0:88:1e:0d:49:d3,-53
5,f5:98:19:0e:62:bc,-79
6,79:38:58:7c:fe:ff,-79
7,74:90:50:40:59:7a,-78
8,e5:15:97:71:5d:1f,-75
9,08:f6:ce:8e:b7:42,-79
10,41:67:27:85:cb:7f,-79
11,ca:5f:6d:f1:54:33,-37
12,54:20:f6:a8:d2:8f,-79
13,66:ee:3f:01:7e:51,-79
14,6e:d5:24:4e:d1:89,-79
15,e8:6f:e3:b7:de:d6,-79
16,00:a0:50:c4:e2:d2,-79
17,61:cb:67:c0:ae:eb,-79
18,55:36:4c:ef:9a:22,-79
19,cc:ca:8d:19:7d:6a,-79
