,addr,rssi
0,63:55:3a:b4:cf:6a,-74
1,65:a2:31:8a:62:4b,-75
2,0f:58:c7:7d:80:52,-73
3,79:cb:28:91:6c:6d,-78
4,76:29:0a:9f:7f:dd,-79
5,05:9b:b8:ba:5b:ed,-76
6,31:9d:42:2b:f3:1e,-68
7,74:90:50:40:59:7a,-71
8,f4:b4:16:a5:5a:37,-79
9,50:10:a7:d5:d5:92,-79
10,23:41:54:0d:e2:3f,-79
11,d0:a7:d4:11:8d:4b,-74
12,f5:39:8c:0b:aa:02,-78
13,47:4d:ef:02:2f:4c,-77
14,69:70:9d:6c:64:57,-79
15,6a:28:80:f6:78:a1,-79
16,6e:fb:5a:c7:3f:9f,-79
17,6f:3d:e3:b4:04:b2,-79
18,7e:7e:ad:94:c3:3f,-79
19,2b:5c:29:b9:a9:65,-78
20,f8:47:3a:08:72:85,-72
21,5e:03:92:7d:4b:24,-77
