,addr,rssi
0,d9:95:64:62:5b:ea,-70
1,12:ca:42:0b:d5:84,-71
2,14:fe:f3:6f:81:34,-67
3,16:82:47:48:b0:92,-66
4,59:cb:28:27:b4:a8,-71
5,60:35:75:c4:2c:ff,-69
6,70:60:44:94:f6:57,-65
7,61:10:23:5d:3e:10,-69
8,45:e8:4d:aa:53:2b,-72
9,74:90:50:40:59:7a,-70
10,70:9b:1c:94:a5:75,-79
11,75:f6:d8:f6:fd:ec,-71
12,3d:7d:1f:b7:26:07,-75
13,29:b2:f1:fb:9b:15,-79
14,7d:82:7b:8c:f9:09,-79
15,f5:72:8c:f2:51:31,-79
16,71:53:31:63:44:bf,-79
17,d4:9d:c0:7d:1f:5f,-79
18,d4:9d:c0:7d:08:71,-79
19,78:1c:1d:e7:37:55,-79
20,46:f7:7d:ae:7d:c0,-79
21,f0:09:41:ed:c8:04,-77
22,0a:b5:b0:b7:3d:12,-64
23,c4:05:69:29:77:e9,-79
24,7c:ff:eb:1f:b3:df,-79
25,08:d6:54:c6:0a:5b,-79
26,64:96:61:2c:05:08,-79
27,d4:9d:c0:7d:11:91,-79
28,47:74:61:19:f7:e2,-79
29,eb:7a:b5:26:28:b6,-78
