,addr,rssi
0,7f:da:49:c0:eb:3e,-79
1,74:90:50:40:59:7a,-76
2,7e:c0:4f:9d:ef:44,-79
3,6b:8c:d8:81:93:13,-76
4,ff:6f:1d:99:68:b0,-74
5,42:01:2f:8c:74:76,-79
6,49:9d:a1:6b:9f:37,-79
7,69:0c:32:96:9e:3f,-78
8,d6:d4:cd:4b:45:2a,-79
9,75:5b:a6:e6:19:3b,-65
10,26:da:8a:b6:f4:da,-79
11,79:bb:ff:5d:5a:4e,-79
12,06:8e:43:7d:51:80,-63
13,20:54:0a:fd:fa:e6,-77
14,13:bb:08:fa:60:c5,-79
15,5e:f2:32:1a:89:10,-79
16,55:14:0c:7b:14:60,-75
17,4d:45:09:c3:6a:0f,-79
18,f3:01:5a:6d:81:fb,-78
19,fa:57:f0:7c:d4:06,-78
20,cd:6c:12:4b:70:6b,-76
21,e1:28:d4:07:0a:2e,-72
22,7d:3b:3c:6a:8f:19,-75
23,64:85:75:93:cd:c4,-79
24,3d:e0:ca:65:cf:14,-79
25,fd:88:6e:cd:dc:57,-77
26,d1:9b:d2:fd:72:90,-79
27,d0:6c:f8:82:d4:ad,-79
28,4d:1b:45:2c:75:55,-79
29,3e:c8:1d:ca:1e:a7,-79
30,7d:48:6c:62:6b:36,-79
