,addr,rssi
0,24:ce:9c:c7:61:4e,-65
1,62:80:cf:5a:f0:db,-71
2,53:5f:9d:3e:5b:76,-64
3,51:9c:f5:60:d6:14,-69
4,2e:c5:37:32:e1:92,-69
5,65:9b:02:66:12:a4,-71
6,58:d0:e8:47:97:0f,-67
7,c2:bf:11:38:94:6f,-66
8,06:01:4a:df:19:82,-79
9,f6:df:98:87:1e:ff,-72
10,41:54:d7:80:56:ea,-63
11,1c:c2:e2:8e:7b:35,-67
12,74:90:50:40:59:7a,-79
13,cc:a6:62:ff:1f:5b,-69
14,f8:a1:1f:fa:7a:5f,-66
15,ac:12:2f:69:40:1b,-78
16,5a:f9:7a:1f:67:d5,-64
17,6e:e4:da:93:ba:af,-79
18,d7:bf:67:2b:a0:d6,-79
19,f5:f8:4c:ea:1d:11,-71
20,75:e4:29:7a:b9:de,-66
21,00:a0:50:22:b6:f4,-79
22,13:97:7b:ae:64:96,-68
23,5a:df:dd:dd:0b:99,-75
24,5a:8c:65:68:9b:7c,-74
25,62:9d:03:95:01:30,-79
26,c2:19:0e:0f:79:8a,-74
27,4b:2d:b2:eb:90:18,-79
28,4b:04:04:97:cb:6b,-79
29,41:de:61:5d:7b:0d,-79
