,addr,rssi
0,70:02:fa:d1:27:fc,-65
1,04:f6:62:2d:e9:17,-64
2,7d:49:01:08:ae:f6,-77
3,64:70:5d:bd:46:36,-79
4,7d:82:a3:08:81:fc,-66
5,43:40:92:bf:28:c2,-63
6,74:90:50:40:59:7a,-77
7,5e:06:c0:b6:a5:bd,-77
8,66:38:f2:86:e1:ff,-78
9,1f:07:cb:dd:71:9e,-79
10,58:bd:c8:1e:f4:b7,-79
11,60:45:4b:a6:b0:ce,-78
12,67:5d:33:c4:d9:35,-79
13,58:8d:6f:e2:57:5f,-63
14,dc:98:00:3f:d2:f2,-79
15,c4:e8:f2:62:8e:ec,-79
16,cc:93:81:62:0d:1a,-66
17,7c:85:86:01:ca:bc,-79
18,30:77:cf:3c:4a:1f,-79
19,64:cf:2d:d1:53:1b,-79
20,ff:58:0a:0f:82:aa,-63
21,56:33:26:ff:d1:cf,-78
22,5a:9e:90:60:91:bc,-79
23,0e:a6:07:a8:39:2a,-79
24,fd:1a:4c:26:2c:65,-77
25,60:f3:cd:4a:5f:05,-79
26,d5:b3:3d:a8:b8:15,-78
