,addr,rssi
0,c3:23:a3:23:30:83,-69
1,52:52:5d:84:55:a0,-74
2,22:9d:a1:25:15:3f,-79
3,6e:a9:50:b7:1c:4f,-74
4,49:d2:51:80:3c:fc,-73
5,6d:d0:c4:ce:01:be,-79
6,00:a0:50:11:43:2f,-79
7,53:13:9a:7c:6c:f2,-79
8,e5:e2:2b:97:33:fd,-79
9,47:bb:04:b9:f9:6c,-78
10,0d:1e:a6:29:cd:57,-79
11,65:c7:2c:09:d9:30,-78
12,4d:da:56:b2:e6:c9,-79
13,2f:78:5b:51:ab:e7,-77
14,45:1f:e0:0b:c4:93,-79
15,75:63:8e:f2:a0:9c,-76
16,19:f0:5e:f2:7e:cf,-77
17,59:7f:bf:8f:7e:90,-79
18,34:35:21:8a:5a:40,-79
19,4a:0a:7b:6a:20:26,-79
20,59:c6:d6:fb:38:41,-74
21,00:a0:50:11:5c:1a,-79
22,47:47:a8:36:92:81,-79
23,72:48:e6:31:67:42,-79
24,52:76:cb:72:37:6d,-79
25,17:e6:c2:58:17:ce,-79
26,11:9a:e3:91:e4:6b,-77
27,31:02:3b:e8:88:de,-79
28,1e:a5:9e:0d:33:d2,-79
29,46:be:47:33:5c:f6,-79
