,addr,rssi
0,68:9c:18:f5:42:fb,-75
1,45:3b:b7:1a:8a:9e,-79
2,68:de:b0:5b:ff:2e,-71
3,de:14:47:2e:c0:66,-69
4,4a:f4:69:75:45:45,-66
5,63:39:07:c3:48:b2,-70
6,57:8b:8e:e1:bd:13,-75
7,71:c0:17:ef:61:4e,-78
8,23:f6:69:51:07:ae,-73
9,16:18:fc:55:59:99,-79
10,73:79:66:38:6f:c0,-74
11,51:5f:5c:b7:b5:e3,-79
12,69:7c:a2:d0:9b:e2,-79
13,f8:6e:cc:4d:63:8e,-77
14,ce:58:a9:af:68:7e,-72
15,74:90:50:40:59:7a,-79
16,ee:20:44:cd:74:46,-78
17,56:0a:86:c9:9a:f5,-79
18,69:47:b9:f9:e6:d7,-79
19,64:54:0f:32:89:f8,-79
20,56:78:89:54:d8:f2,-75
21,6b:5d:9f:1d:a7:07,-78
22,45:cb:d2:02:a1:0c,-76
23,f8:fd:a6:cc:7e:54,-79
24,67:9c:0d:d2:08:78,-79
25,d9:13:ac:bd:81:9a,-71
26,4d:47:00:21:29:c6,-76
27,ef:3d:c5:2f:7f:78,-79
