,addr,rssi
0,7e:d2:4b:0f:20:88,-69
1,3f:fd:da:98:d4:33,-71
2,62:69:08:71:ac:85,-79
3,f8:23:87:10:8e:2e,-73
4,6a:a5:91:a9:85:a4,-57
5,16:bb:68:dd:55:bb,-76
6,79:26:57:4c:ec:40,-79
7,70:b1:2b:1f:07:7e,-65
8,76:d9:b6:07:e2:88,-79
9,5a:49:37:d9:fc:bf,-66
10,69:ef:db:18:97:e0,-69
11,c4:4e:1e:ff:48:56,-65
12,24:24:16:e7:bb:df,-72
13,45:fd:c9:e1:ea:07,-71
14,ef:62:8c:c6:18:26,-66
15,25:8e:78:35:e6:d5,-74
16,5a:c3:f1:bf:c6:f8,-79
17,74:90:50:40:59:7a,-70
18,70:2a:de:eb:05:4d,-79
19,dc:43:07:62:5d:3f,-79
20,f1:09:09:28:bd:59,-76
21,65:3e:62:11:b4:ff,-78
22,e1:88:fd:17:38:00,-76
23,f9:7d:a5:87:7b:09,-69
24,64:9d:4e:e3:c1:56,-79
25,77:0a:e7:1f:ee:91,-74
26,1a:13:e8:66:d0:fb,-79
27,ff:75:8d:a2:c1:e7,-66
