,addr,rssi
0,05:25:3f:23:64:0d,-51
1,6d:5c:57:80:35:7a,-53
2,59:10:87:74:1b:b6,-64
3,6c:7a:46:ae:5b:3d,-78
4,2f:d9:e5:5b:b2:26,-79
5,6b:3d:6a:bc:07:df,-79
6,50:5c:f3:50:a0:16,-78
7,14:84:27:97:c5:d6,-79
8,66:6a:f0:55:cd:60,-79
9,74:90:50:40:59:7a,-71
10,d9:9b:9e:fe:66:5c,-79
11,5b:1f:5d:36:0e:c8,-79
12,d5:e8:61:90:3b:fa,-55
13,7e:ea:85:de:c7:40,-79
14,6d:61:31:77:af:aa,-78
15,26:e4:57:eb:7a:5d,-79
16,76:29:0c:54:9b:9f,-79
17,1e:df:a8:7e:9d:a0,-79
18,4a:5a:c8:10:cd:56,-77
19,63:9c:6b:76:1d:d1,-79
20,59:de:f3:52:77:0b,-79
21,37:fa:42:93:bd:d0,-79
22,6d:1f:a6:e1:00:73,-79
23,4e:7e:dd:11:54:d1,-73
24,18:f5:de:fd:65:a1,-79
25,f0:05:db:eb:83:7f,-77
26,63:f8:8f:d0:18:03,-77
27,6e:1c:77:bb:5c:80,-79
28,64:06:a4:8f:75:9c,-79
29,4d:7f:c2:96:4e:8a,-79
30,44:65:3d:8d:20:14,-79
31,61:b3:44:33:2b:06,-79
32,56:a9:04:af:cd:96,-79
33,16:8a:f3:58:dd:fd,-79
34,f3:42:1a:ae:12:3d,-78
35,62:35:2c:c4:74:2d,-79
