,addr,rssi
0,fc:b4:ea:1a:b2:10,-63
1,76:90:ee:93:f1:24,-76
2,65:e2:ab:a0:c4:cb,-76
3,4b:c0:67:8f:92:78,-64
4,68:a5:92:ef:c4:3b,-79
5,79:ab:a3:70:54:b3,-64
6,54:2a:56:8f:d1:25,-65
7,02:36:2b:c0:f1:30,-79
8,58:c0:85:ae:89:36,-56
9,cb:05:45:a2:92:07,-63
10,75:8c:bd:d0:0e:94,-62
11,12:e6:8d:6d:0c:e0,-79
12,74:90:50:40:59:7a,-74
13,6f:b4:b4:53:2c:d1,-79
14,70:61:51:58:4c:df,-74
15,7a:97:4b:e8:2b:07,-74
16,ec:fa:5b:bb:50:63,-63
17,4d:8a:bb:f5:44:38,-79
18,e2:e9:c4:d5:06:60,-79
19,02:a3:91:a9:43:53,-79
20,d4:98:bb:63:de:aa,-75
21,64:d1:31:07:cb:60,-79
22,77:25:61:45:98:4b,-79
23,48:1d:e1:eb:ad:7d,-79
24,47:ff:24:e0:2b:f1,-79
25,5b:d7:f4:41:5c:e2,-79
26,53:3a:fc:ce:c0:2c,-67
27,06:89:09:bf:25:d5,-78
28,f2:b8:bf:46:21:9e,-79
29,59:d5:78:a8:d0:aa,-79
30,4a:46:d7:00:c4:3c,-76
31,05:53:77:4f:6b:03,-79
