,addr,rssi
0,69:ba:a8:77:0e:18,-71
1,6a:09:ea:c7:c9:01,-56
2,74:90:50:40:59:7a,-72
3,46:51:f8:3e:b0:fd,-64
4,37:6c:ad:b3:8c:fd,-74
5,57:7d:c4:54:1a:fe,-76
6,76:96:aa:54:6f:e8,-79
7,63:58:12:19:84:0e,-79
8,11:22:33:47:29:06,-62
9,c5:b0:e3:00:6b:52,-63
10,cb:38:db:f0:cc:af,-66
11,52:c0:69:2e:7b:14,-79
12,00:a0:50:53:46:47,-79
13,6e:a7:1c:ae:d7:29,-79
14,0d:b9:34:03:cb:0f,-79
15,53:f8:53:32:f4:d1,-78
16,69:fb:76:fb:fb:c2,-79
17,e0:af:e3:7f:5c:2d,-75
18,42:d1:73:97:01:cb,-79
19,ee:c0:05:93:15:af,-73
20,79:69:99:2f:1a:81,-71
