,addr,rssi
0,4b:65:d5:58:69:7a,-74
1,cd:f7:26:49:ae:6e,-67
2,74:90:50:40:59:7a,-72
3,59:5e:00:21:bc:13,-60
4,19:60:30:71:cd:23,-72
5,20:08:7c:38:3f:ce,-63
6,57:fe:8f:95:c4:e5,-72
7,42:d2:a8:ff:51:3d,-79
8,35:0e:03:98:f1:22,-68
9,e9:05:5c:bf:31:3f,-76
10,3c:e2:ad:3d:c5:96,-65
11,7b:29:f6:e0:1f:62,-65
12,40:27:08:60:c8:13,-79
13,5d:c9:87:05:b3:fe,-72
14,7b:ac:30:fc:18:1f,-63
15,42:da:7a:99:78:4a,-65
16,28:2b:f9:29:dc:a4,-79
17,ec:8b:34:aa:d7:ef,-67
18,e2:76:66:7e:f0:50,-60
19,34:d0:e7:0e:3a:da,-79
20,e2:8a:ec:ac:55:a4,-64
21,e4:66:07:2e:df:7a,-71
22,cf:24:d3:7f:4b:98,-53
23,41:94:ff:fb:7e:f8,-79
24,4c:3e:a9:a2:5a:b8,-79
25,c2:9c:bc:90:89:88,-79
26,e6:67:3f:e0:70:ec,-79
27,d6:eb:3e:be:b5:df,-79
28,74:45:d2:7f:5f:91,-79
29,7a:96:6d:a0:80:f2,-79
30,7f:31:ff:99:ba:c8,-79
