,addr,rssi
0,64:dd:11:a8:9d:c4,-63
1,1e:32:89:5f:0c:19,-77
2,f8:8e:04:f2:a1:08,-72
3,79:e6:44:9c:4c:1c,-79
4,d9:f7:f8:b2:21:b8,-79
5,73:a0:36:e2:f0:a3,-73
6,40:8a:5d:bb:f7:60,-53
7,6e:bf:21:c6:6c:ce,-70
8,4e:cd:53:50:a9:0e,-77
9,10:6f:38:85:5e:a8,-75
10,f5:17:25:89:f2:37,-78
11,db:35:8f:94:4e:08,-63
12,e7:53:d7:2b:cd:ce,-57
13,f1:c5:f9:52:cf:85,-63
14,12:e4:47:0f:b8:75,-79
15,6f:d9:58:52:31:e2,-79
16,65:e8:27:35:cc:01,-79
17,68:22:39:3e:a9:a0,-79
18,5b:ca:c1:9c:54:60,-79
19,6e:83:fc:68:42:47,-77
20,57:4a:40:d7:30:0b,-75
21,40:43:3b:38:44:8f,-77
22,5e:63:9e:41:4f:97,-79
23,dd:d5:67:49:2e:3b,-79
24,27:47:4e:16:23:e2,-79
25,43:8f:19:d1:1e:ac,-75
26,d2:0e:c5:ee:1c:cf,-63
27,7b:2a:5f:ef:17:3a,-74
28,ce:80:91:56:dc:d9,-79
29,7f:aa:9b:6d:f0:63,-78
30,44:94:7a:89:a5:49,-79
31,42:89:9d:14:cf:dc,-79
32,05:12:07:ea:68:0b,-79
33,74:38:b7:e9:e9:09,-79
34,69:61:e1:71:90:15,-79
35,65:b1:7d:0a:0a:f6,-79
36,e7:7a:f7:33:a1:2c,-77
37,2f:dc:c9:95:84:23,-79
38,55:22:81:cc:7e:84,-79
39,21:bf:56:e0:b2:a6,-79
40,e5:a7:ea:7a:ac:67,-73
41,73:8e:0d:6e:05:38,-79
42,73:d5:5e:63:31:bb,-79
43,d7:7d:43:60:81:f6,-64
44,6b:06:82:4c:bb:00,-63
