,addr,rssi
0,21:8d:66:b4:49:b3,-69
1,54:6a:38:74:9d:35,-67
2,fa:a3:84:b3:db:26,-73
3,74:90:50:40:59:7a,-68
4,6f:78:2b:50:27:bf,-79
5,68:03:f0:bc:66:ed,-79
6,55:37:d5:51:7d:9a,-79
7,f7:24:7d:32:18:bd,-58
8,ff:23:08:bf:55:0f,-74
9,fa:64:01:88:d9:9d,-79
10,50:3e:8f:aa:bf:26,-79
11,24:c7:27:81:c2:90,-79
12,6d:5b:9c:8e:be:64,-79
13,50:9d:3c:c3:e7:1d,-79
14,62:f1:45:f8:9e:03,-79
15,ed:ac:dc:c6:35:db,-79
16,4e:a4:5d:cc:14:dc,-78
17,50:a4:3a:ec:ea:fd,-79
18,c1:46:e9:ec:d6:9b,-79
19,16:83:0e:a7:1c:15,-79
20,58:06:1b:75:5d:fe,-79
21,52:7c:1e:45:dd:d9,-75
22,78:a9:05:ce:8f:65,-79
23,61:32:ad:7f:10:c2,-77
