,addr,rssi
0,48:5b:5b:b1:f9:62,-71
1,38:50:a9:11:da:78,-65
2,68:27:9e:4a:22:90,-76
3,59:78:c2:fc:bd:df,-64
4,60:8a:cc:f8:95:77,-71
5,0b:c5:bb:38:fc:50,-65
6,42:f2:c7:e6:be:85,-66
7,19:01:18:42:db:f5,-75
8,60:ab:ca:d0:33:12,-77
9,51:e6:93:66:42:29,-66
10,09:6c:fb:96:81:68,-71
11,c2:f1:e3:0d:9e:54,-71
12,45:da:4e:64:9c:57,-67
13,dc:45:71:1a:c5:f2,-77
14,39:66:8c:51:a9:3a,-63
15,74:90:50:40:59:7a,-66
16,fa:15:d2:b1:bf:fd,-64
17,c7:54:76:65:7c:5c,-64
18,6a:e6:ef:0d:9d:7e,-79
19,79:ee:3e:43:07:49,-77
