,addr,rssi
0,4e:e6:a7:ec:3f:2c,-75
1,60:d7:ca:97:b6:a9,-67
2,48:ec:6a:10:2b:86,-76
3,17:70:21:9c:33:a0,-79
4,2c:25:b0:7a:1a:a1,-79
5,00:a0:50:1d:72:14,-79
6,53:71:af:2b:db:25,-74
7,3d:96:1c:0f:5c:ac,-64
8,5e:68:b0:1f:3a:0c,-72
9,76:10:70:5a:54:f0,-79
10,1e:ce:35:9a:d4:ea,-59
11,31:6e:d7:e3:1d:17,-68
12,35:06:5b:37:2c:e0,-79
13,74:90:50:40:59:7a,-74
14,64:90:97:3b:fd:39,-79
15,18:ac:d3:0d:ea:c7,-79
16,cd:6c:9f:13:49:20,-76
17,e6:ac:32:cc:66:70,-78
18,56:f3:22:73:03:3d,-79
19,f6:da:67:d2:ea:ec,-74
20,78:f4:bb:fd:0e:e0,-79
21,5a:a2:d1:85:23:55,-79
22,3b:56:10:79:e1:b8,-79
23,52:39:62:97:dd:58,-79
24,2c:3b:8f:fc:77:5a,-76
25,5b:e7:ac:56:e3:dc,-78
26,6f:f1:9e:81:7f:11,-79
27,4b:e0:bb:e0:5c:28,-79
28,c4:9b:16:bf:0e:e2,-79
29,dc:24:f0:46:d7:3f,-79
30,46:df:21:10:1f:38,-79
31,47:58:31:c7:86:01,-79
32,4a:63:36:c5:31:18,-79
33,7a:96:c8:00:42:1b,-79
34,dd:58:27:d0:f9:89,-79
35,22:f6:15:9f:09:71,-79
