,addr,rssi
0,41:ee:95:f7:c4:79,-65
1,11:22:33:47:29:06,-66
2,63:90:fa:dd:11:44,-72
3,4a:60:02:bf:02:2e,-73
4,6b:21:3f:71:42:43,-79
5,00:a0:50:11:66:2a,-79
6,24:91:26:64:25:38,-78
7,45:cf:4c:43:56:10,-71
8,7f:05:fc:86:a9:01,-68
9,61:dd:6f:cd:c4:29,-63
10,41:8c:0f:fe:77:04,-69
11,4c:5e:a3:b2:0b:2b,-63
12,67:bc:ac:83:ad:9a,-73
13,c7:56:ee:80:db:19,-65
14,47:eb:57:b7:16:b1,-68
15,31:e7:1d:6e:09:00,-71
16,53:bc:58:7b:60:a8,-77
17,f3:a3:7f:9a:ca:63,-74
18,74:90:50:40:59:7a,-69
19,41:fb:63:16:3f:77,-74
20,02:57:96:10:a3:1a,-77
21,74:e8:fa:d0:b6:ce,-79
22,00:a0:50:d6:38:46,-79
23,57:0c:dd:b1:12:42,-75
24,25:71:d6:ee:f9:2f,-79
25,46:20:ac:e8:84:de,-79
26,65:74:b1:7c:f3:80,-79
27,d3:2d:d6:52:ea:78,-73
28,40:ad:d5:c1:5d:43,-76
29,5e:d8:f8:da:8d:dd,-79
30,66:8d:bb:ed:33:e8,-79
31,37:2a:78:22:d1:60,-77
32,46:55:28:64:62:49,-79
33,72:61:82:fa:ab:37,-79
34,4c:95:70:0c:e8:e6,-79
35,3b:5e:5a:d3:46:fe,-79
36,59:0c:f5:6a:28:d4,-79
37,74:88:4b:49:ba:e2,-79
38,7f:d6:e0:98:52:ad,-75
39,62:26:b5:1b:a7:7a,-79
40,00:a0:50:53:37:0a,-79
41,78:8a:b5:48:6e:9b,-74
42,64:91:22:3b:f2:62,-78
43,4c:65:c0:27:ea:93,-78
