,addr,rssi
0,5e:ae:46:32:fa:8a,-79
1,d4:53:83:c3:24:dd,-73
2,5e:20:30:3a:98:fa,-77
3,f1:e8:99:d7:65:3c,-68
4,4d:55:9b:68:e9:b3,-66
5,00:a0:50:c5:92:20,-79
6,74:90:50:40:59:7a,-70
7,e2:43:ee:9a:76:65,-72
8,41:d5:e8:e5:ab:a9,-69
9,2c:7a:4d:bb:bd:4b,-69
10,4e:3e:a9:6d:21:34,-79
11,60:29:9c:26:e0:86,-79
12,e8:c3:30:b3:fd:02,-77
13,69:8a:61:74:28:80,-79
14,c3:45:56:0f:3c:4f,-79
15,1f:80:3e:8c:e4:c5,-79
16,14:5e:62:40:b7:07,-77
17,65:36:d0:17:34:f7,-79
18,5d:00:d7:a0:0d:f1,-76
19,4f:b4:e2:2d:76:a5,-79
20,48:9d:a9:d7:f6:9e,-79
21,66:ac:d9:7b:c4:51,-78
22,6f:f0:26:63:75:7c,-79
23,d5:b6:57:f9:74:83,-76
24,ea:15:61:59:10:b6,-73
25,41:62:77:d1:45:21,-77
26,7e:4f:02:fd:b2:07,-79
27,b8:66:f7:59:8a:f7,-64
28,c2:ca:60:8c:fc:69,-77
29,54:51:33:83:1c:f8,-79
30,e4:d9:c7:93:23:08,-79
31,d6:cb:f2:72:0c:2d,-79
32,f5:d7:32:9c:09:1e,-78
33,5e:f8:0a:b9:13:70,-79
34,73:67:6b:99:c8:a8,-79
35,50:6a:c1:f7:83:50,-79
36,ee:c8:91:90:8e:45,-79
