,addr,rssi
0,7a:83:97:35:7f:ac,-70
1,4a:5a:70:30:6a:7f,-41
2,c4:21:1c:c1:f3:6c,-67
3,3d:55:d6:a1:31:19,-63
4,4d:b1:ed:cf:92:28,-58
5,28:f3:7c:10:14:7a,-77
6,7c:6e:86:fc:bc:d7,-64
7,d8:23:d4:32:cd:81,-79
8,74:90:50:40:59:7a,-71
9,de:0a:77:ff:d6:f4,-50
10,f5:eb:ea:35:f8:3a,-70
11,49:14:56:82:13:27,-71
12,47:6e:b0:c7:f3:f8,-79
13,d9:20:1f:38:7b:52,-53
14,f1:f8:8a:89:b8:d1,-69
15,4a:69:91:e5:08:60,-79
16,d0:da:ed:3f:51:d2,-73
17,66:5f:6f:e0:71:e5,-79
18,4d:89:fd:ff:c8:27,-79
19,3b:4e:22:a7:4e:8e,-79
20,2f:39:62:70:eb:e4,-79
21,4b:0d:45:27:75:ba,-79
22,6e:cd:69:58:44:13,-77
23,51:e4:d8:c8:12:72,-76
24,48:cd:1c:51:14:71,-79
25,f8:51:57:f1:74:d6,-79
26,52:db:e3:8c:7c:30,-79
