,addr,rssi
0,24:3c:91:4b:27:c2,-77
1,78:26:0c:dc:92:ea,-79
2,67:4d:f7:1e:19:ea,-74
3,74:90:50:40:59:7a,-67
4,d3:9a:54:19:5e:03,-79
5,71:d5:86:e3:9f:f7,-75
6,d5:be:b0:23:20:3a,-75
7,7d:9e:96:a4:db:69,-79
8,46:b4:97:09:ac:10,-77
9,48:b9:64:f3:b1:07,-79
10,ec:4e:66:d7:9d:97,-79
11,d4:19:8c:b6:c2:85,-79
12,7a:8a:0e:0d:15:8a,-76
13,71:ff:b7:c3:eb:49,-78
14,25:05:bd:97:da:cd,-79
15,d2:88:2d:b9:6a:4b,-79
16,1e:d8:ce:1e:e9:3f,-79
17,45:d6:c4:1d:c2:cb,-79
18,7d:62:1d:b4:ef:20,-75
19,6a:df:0d:13:f1:3a,-79
20,1d:da:4c:4d:37:84,-79
21,ec:16:b4:03:03:28,-79
22,47:03:68:92:4f:24,-79
