,addr,rssi
0,47:70:39:f8:5f:b2,-76
1,4f:9b:eb:7c:9c:c2,-78
2,48:e1:3c:43:f1:59,-68
3,53:98:99:89:d8:6b,-75
4,4c:b0:8b:ec:1c:80,-64
5,35:c3:e2:6d:ea:28,-52
6,44:0c:5c:86:3f:cb,-63
7,4c:be:bc:e0:75:f8,-79
8,4d:24:f3:34:dc:5b,-65
9,64:98:b0:2e:93:57,-68
10,d0:53:84:cc:40:03,-72
11,0c:5e:29:c1:38:af,-63
12,21:05:6c:00:7b:15,-72
13,38:f8:5f:6e:07:18,-67
14,c4:11:cc:34:21:c3,-76
15,46:ed:ed:f0:ca:21,-78
16,6c:35:d9:c9:4a:0e,-79
17,5f:c9:4a:0d:60:c1,-79
18,74:90:50:40:59:7a,-72
19,00:a0:50:11:96:55,-79
20,02:26:9b:12:bf:d1,-77
21,45:84:9d:c9:79:9e,-79
