,addr,rssi
0,69:a7:ae:bd:4f:7d,-64
1,4a:28:be:e8:7c:9d,-78
2,74:90:50:40:59:7a,-69
3,50:24:95:48:d4:46,-79
4,53:c7:73:e9:93:5a,-79
5,5a:4e:00:d9:3e:22,-77
6,45:a0:50:89:e2:ce,-79
7,01:e1:b8:01:1c:53,-77
8,4f:6d:8e:3c:fb:76,-75
9,6f:d8:25:7f:ce:69,-77
10,d4:9d:c0:7d:1f:5f,-79
11,0f:0d:b4:a9:24:ff,-77
12,6e:72:d0:92:5e:3c,-79
13,18:d7:63:e5:f1:87,-77
14,d4:9d:c0:7d:08:71,-79
15,6b:a3:0e:10:b8:48,-66
16,6e:ef:b8:2a:55:98,-78
17,7e:3a:fd:12:7c:05,-79
18,de:10:4d:2c:12:56,-79
19,5d:2e:3c:67:cc:30,-72
20,7f:13:d6:65:19:29,-79
21,7c:cd:6d:f4:fd:4d,-79
22,e0:7e:25:7b:a7:ef,-73
23,64:37:10:e6:58:78,-77
24,74:72:02:51:70:b2,-79
25,5a:b5:04:67:99:03,-79
26,d4:9d:c0:7d:11:91,-79
27,00:c3:f4:70:96:a3,-79
28,3f:e4:b9:c8:4b:9f,-79
29,64:7c:d1:60:5e:cd,-79
30,5d:9b:d3:ed:75:44,-79
31,db:fb:17:df:dc:89,-75
32,42:e3:46:88:71:1f,-70
