,addr,rssi
0,4d:12:56:ba:70:c4,-55
1,1c:fb:e5:5a:c2:a3,-67
2,65:f4:03:96:d6:69,-62
3,1c:ad:4a:6a:90:f7,-68
4,44:fd:da:dd:39:b8,-79
5,6f:ee:97:9a:9b:64,-79
6,d4:9d:c0:7d:09:69,-78
7,74:90:50:40:59:7a,-69
8,db:89:23:93:7b:86,-79
9,51:b1:d4:e7:c5:e8,-79
10,34:b9:3c:1f:59:ba,-79
11,d4:9d:c0:7b:eb:5b,-79
12,f3:4b:8b:c3:16:1c,-75
13,16:25:36:34:53:f4,-79
14,17:98:4b:32:94:38,-79
15,53:d8:cc:1d:7e:ec,-79
16,d4:9d:c0:7d:1f:5f,-79
17,d4:9d:c0:7d:34:25,-79
18,3a:65:a4:81:bd:fa,-79
19,1a:74:3d:57:01:bb,-79
20,6b:12:cb:a4:94:a3,-74
21,d4:9d:c0:7d:08:71,-79
22,ca:3b:20:e0:14:70,-69
23,d1:5e:6d:b9:3b:14,-78
24,53:ba:9b:7f:c1:fe,-72
25,00:33:75:4b:65:de,-79
26,53:26:68:24:5d:16,-75
